Year,(semi-) final,Edition,Jury or Televoting,from_country,from_bloc,to_country,points,Duplicate,to_bloc
2015,sf2,2015sf2,J,Switzerland,Western Bloc,Norway,10,,
2015,sf2,2015sf2,J,Switzerland,Western Bloc,Sweden,12,,
2015,sf2,2015sf2,J,United Kingdom,Western Bloc,Israel,12,,
2015,sf2,2015sf2,J,United Kingdom,Western Bloc,Latvia,10,,
2016,f,2016f,J,Albania,Balkan Bloc,Australia,12,,
2016,f,2016f,J,Albania,Balkan Bloc,France,10,,
2016,f,2016f,J,Armenia,East Bloc,France,12,,
2016,f,2016f,J,Armenia,East Bloc,Georgia,10,,
2016,f,2016f,J,Australia,Other Countries,Belgium,12,,
2016,f,2016f,J,Australia,Other Countries,Israel,10,,
2016,f,2016f,J,Austria,Western Bloc,Australia,12,,
2016,f,2016f,J,Austria,Western Bloc,Malta,10,,
2016,f,2016f,J,Azerbaijan,East Bloc,Russia,12,,
2016,f,2016f,J,Azerbaijan,East Bloc,Ukraine,10,,
2016,f,2016f,J,Belarus,East Bloc,Lithuania,10,,
2016,f,2016f,J,Belarus,East Bloc,Russia,12,,
2016,f,2016f,J,Belgium,Western Bloc,Australia,12,,
2016,f,2016f,J,Belgium,Western Bloc,Italy,10,,
2016,f,2016f,J,Bosnia & Herzegovina,Balkan Bloc,Australia,10,,
2016,f,2016f,J,Bosnia & Herzegovina,Balkan Bloc,Ukraine,12,,
2016,f,2016f,J,Bulgaria,Balkan Bloc,Armenia,12,,
2016,f,2016f,J,Bulgaria,Balkan Bloc,Belgium,10,,
2016,f,2016f,J,Croatia,Balkan Bloc,Australia,12,,
2016,f,2016f,J,Croatia,Balkan Bloc,Czech Republic,10,,
2016,f,2016f,J,Cyprus,Balkan Bloc,Australia,10,,
2016,f,2016f,J,Cyprus,Balkan Bloc,Russia,12,,
2016,f,2016f,J,Czech Republic,East Bloc,Hungary,10,,
2016,f,2016f,J,Czech Republic,East Bloc,Sweden,12,,
2016,f,2016f,J,Denmark,Nordic Bloc,Australia,10,,
2016,f,2016f,J,Denmark,Nordic Bloc,Ukraine,12,,
2016,f,2016f,J,Estonia,East Bloc,Australia,10,,
2016,f,2016f,J,Estonia,East Bloc,Sweden,12,,
2016,f,2016f,J,North Macedonia,Balkan Bloc,Bulgaria,10,,
2016,f,2016f,J,North Macedonia,Balkan Bloc,Ukraine,12,,
2016,f,2016f,J,Finland,Nordic Bloc,Sweden,12,,
2016,f,2016f,J,Finland,Nordic Bloc,Netherlands,10,,
2016,f,2016f,J,France,Western Bloc,Bulgaria,10,,
2016,f,2016f,J,France,Western Bloc,Italy,12,,
2016,f,2016f,J,Georgia,East Bloc,Belgium,10,,
2016,f,2016f,J,Georgia,East Bloc,Ukraine,12,,
2016,f,2016f,J,Germany,Western Bloc,Israel,12,,
2016,f,2016f,J,Germany,Western Bloc,Sweden,10,,
2016,f,2016f,J,Greece,Balkan Bloc,Armenia,10,,
2016,f,2016f,J,Greece,Balkan Bloc,Russia,12,,
2016,f,2016f,J,Hungary,Balkan Bloc,Australia,12,,
2016,f,2016f,J,Hungary,Balkan Bloc,Malta,10,,
2016,f,2016f,J,Iceland,Nordic Bloc,Australia,10,,
2016,f,2016f,J,Iceland,Nordic Bloc,Netherlands,12,,
2016,f,2016f,J,Ireland,Western Bloc,Belgium,12,,
2016,f,2016f,J,Ireland,Western Bloc,Bulgaria,10,,
2016,f,2016f,J,Israel,Other Countries,Australia,10,,
2016,f,2016f,J,Israel,Other Countries,Ukraine,12,,
2016,f,2016f,J,Italy,Other Countries,Spain,12,,
2016,f,2016f,J,Italy,Other Countries,Ukraine,10,,
2016,f,2016f,J,Latvia,East Bloc,Lithuania,10,,
2016,f,2016f,J,Latvia,East Bloc,Ukraine,12,,
2016,f,2016f,J,Lithuania,East Bloc,Australia,12,,
2016,f,2016f,J,Lithuania,East Bloc,Georgia,10,,
2016,f,2016f,J,Malta,Other Countries,Bulgaria,10,,
2016,f,2016f,J,Malta,Other Countries,United Kingdom,12,,
2016,f,2016f,J,Moldova,Balkan Bloc,Australia,10,,
2016,f,2016f,J,Moldova,Balkan Bloc,Ukraine,12,,
2016,f,2016f,J,Montenegro,Balkan Bloc,Armenia,10,,
2016,f,2016f,J,Montenegro,Balkan Bloc,Malta,12,,
2016,f,2016f,J,Norway,Nordic Bloc,Australia,10,,
2016,f,2016f,J,Norway,Nordic Bloc,Italy,12,,
2016,f,2016f,J,Poland,East Bloc,Australia,10,,
2016,f,2016f,J,Poland,East Bloc,Ukraine,12,,
2016,f,2016f,J,Russia,East Bloc,Armenia,12,,
2016,f,2016f,J,Russia,East Bloc,Azerbaijan,10,,
2016,f,2016f,J,San Marino,Other Countries,Italy,10,,
2016,f,2016f,J,San Marino,Other Countries,Ukraine,12,,
2016,f,2016f,J,Serbia,Other Countries,Malta,10,,
2016,f,2016f,J,Serbia,Other Countries,Ukraine,12,,
2016,f,2016f,J,Slovenia,Balkan Bloc,Bulgaria,10,,
2016,f,2016f,J,Slovenia,Balkan Bloc,Ukraine,12,,
2016,f,2016f,J,Spain,Iberian Bloc,Armenia,12,,
2016,f,2016f,J,Spain,Iberian Bloc,Hungary,10,,
2016,f,2016f,J,Sweden,Nordic Bloc,Australia,12,,
2016,f,2016f,J,Sweden,Nordic Bloc,Azerbaijan,10,,
2016,f,2016f,J,Switzerland,Western Bloc,Australia,12,,
2016,f,2016f,J,Switzerland,Western Bloc,Belgium,10,,
2016,f,2016f,J,Netherlands,Western Bloc,Australia,12,,
2016,f,2016f,J,Netherlands,Western Bloc,Sweden,10,,
2016,f,2016f,J,Ukraine,East Bloc,Belgium,10,,
2016,f,2016f,J,Ukraine,East Bloc,Lithuania,12,,
2016,f,2016f,J,United Kingdom,Western Bloc,Georgia,12,,
2016,f,2016f,J,United Kingdom,Western Bloc,Ukraine,10,,
2016,f,2016f,T,Albania,Balkan Bloc,Australia,12,,
2016,f,2016f,T,Albania,Balkan Bloc,Italy,10,,
2016,f,2016f,T,Armenia,East Bloc,Russia,12,,
2016,f,2016f,T,Armenia,East Bloc,Ukraine,10,,
2016,f,2016f,T,Australia,Other Countries,Belgium,12,,
2016,f,2016f,T,Australia,Other Countries,Bulgaria,10,,
2016,f,2016f,T,Austria,Western Bloc,Poland,12,,
2016,f,2016f,T,Austria,Western Bloc,Ukraine,10,,
2016,f,2016f,T,Azerbaijan,East Bloc,Russia,12,,
2016,f,2016f,T,Azerbaijan,East Bloc,Ukraine,10,,
2016,f,2016f,T,Belarus,East Bloc,Russia,12,,
2016,f,2016f,T,Belarus,East Bloc,Ukraine,10,,
2016,f,2016f,T,Belgium,Western Bloc,Poland,12,,
2016,f,2016f,T,Belgium,Western Bloc,Netherlands,10,,
2016,f,2016f,T,Bosnia & Herzegovina,Balkan Bloc,Croatia,10,,
2016,f,2016f,T,Bosnia & Herzegovina,Balkan Bloc,Serbia,12,,
2016,f,2016f,T,Bulgaria,Balkan Bloc,Russia,12,,
2016,f,2016f,T,Bulgaria,Balkan Bloc,Ukraine,10,,
2016,f,2016f,T,Croatia,Balkan Bloc,Serbia,12,,
2016,f,2016f,T,Croatia,Balkan Bloc,Ukraine,10,,
2016,f,2016f,T,Cyprus,Balkan Bloc,Bulgaria,12,,
2016,f,2016f,T,Cyprus,Balkan Bloc,Russia,10,,
2016,f,2016f,T,Czech Republic,East Bloc,Russia,10,,
2016,f,2016f,T,Czech Republic,East Bloc,Ukraine,12,,
2016,f,2016f,T,Denmark,Nordic Bloc,Australia,10,,
2016,f,2016f,T,Denmark,Nordic Bloc,Sweden,12,,
2016,f,2016f,T,Estonia,East Bloc,Russia,12,,
2016,f,2016f,T,Estonia,East Bloc,Sweden,10,,
2016,f,2016f,T,North Macedonia,Balkan Bloc,Bulgaria,10,,
2016,f,2016f,T,North Macedonia,Balkan Bloc,Serbia,12,,
2016,f,2016f,T,Finland,Nordic Bloc,Sweden,10,,
2016,f,2016f,T,Finland,Nordic Bloc,Ukraine,12,,
2016,f,2016f,T,France,Western Bloc,Armenia,12,,
2016,f,2016f,T,France,Western Bloc,Ukraine,10,,
2016,f,2016f,T,Georgia,East Bloc,Armenia,12,,
2016,f,2016f,T,Georgia,East Bloc,Ukraine,10,,
2016,f,2016f,T,Germany,Western Bloc,Poland,10,,
2016,f,2016f,T,Germany,Western Bloc,Russia,12,,
2016,f,2016f,T,Greece,Balkan Bloc,Cyprus,12,,
2016,f,2016f,T,Greece,Balkan Bloc,Russia,10,,
2016,f,2016f,T,Hungary,Balkan Bloc,Russia,10,,
2016,f,2016f,T,Hungary,Balkan Bloc,Ukraine,12,,
2016,f,2016f,T,Iceland,Nordic Bloc,Poland,10,,
2016,f,2016f,T,Iceland,Nordic Bloc,Sweden,12,,
2016,f,2016f,T,Ireland,Western Bloc,Lithuania,12,,
2016,f,2016f,T,Ireland,Western Bloc,Poland,10,,
2016,f,2016f,T,Israel,Other Countries,France,12,,
2016,f,2016f,T,Israel,Other Countries,Russia,10,,
2016,f,2016f,T,Italy,Other Countries,Poland,10,,
2016,f,2016f,T,Italy,Other Countries,Ukraine,12,,
2016,f,2016f,T,Latvia,East Bloc,Russia,12,,
2016,f,2016f,T,Latvia,East Bloc,Ukraine,10,,
2016,f,2016f,T,Lithuania,East Bloc,Latvia,12,,
2016,f,2016f,T,Lithuania,East Bloc,Ukraine,10,,
2016,f,2016f,T,Malta,Other Countries,Australia,12,,
2016,f,2016f,T,Malta,Other Countries,Russia,10,,
2016,f,2016f,T,Moldova,Balkan Bloc,Russia,12,,
2016,f,2016f,T,Moldova,Balkan Bloc,Ukraine,10,,
2016,f,2016f,T,Montenegro,Balkan Bloc,Russia,10,,
2016,f,2016f,T,Montenegro,Balkan Bloc,Serbia,12,,
2016,f,2016f,T,Norway,Nordic Bloc,Lithuania,12,,
2016,f,2016f,T,Norway,Nordic Bloc,Poland,10,,
2016,f,2016f,T,Poland,East Bloc,Sweden,10,,
2016,f,2016f,T,Poland,East Bloc,Ukraine,12,,
2016,f,2016f,T,Russia,East Bloc,Armenia,12,,
2016,f,2016f,T,Russia,East Bloc,Ukraine,10,,
2016,f,2016f,T,San Marino,Other Countries,Russia,10,,
2016,f,2016f,T,San Marino,Other Countries,Ukraine,12,,
2016,f,2016f,T,Serbia,Other Countries,Hungary,10,,
2016,f,2016f,T,Serbia,Other Countries,Russia,12,,
2016,f,2016f,T,Slovenia,Balkan Bloc,Russia,10,,
2016,f,2016f,T,Slovenia,Balkan Bloc,Serbia,12,,
2016,f,2016f,T,Spain,Iberian Bloc,Bulgaria,12,,
2016,f,2016f,T,Spain,Iberian Bloc,France,10,,
2016,f,2016f,T,Sweden,Nordic Bloc,Australia,12,,
2016,f,2016f,T,Sweden,Nordic Bloc,Poland,10,,
2016,f,2016f,T,Switzerland,Western Bloc,Austria,10,,
2016,f,2016f,T,Switzerland,Western Bloc,Serbia,12,,
2016,f,2016f,T,Netherlands,Western Bloc,Belgium,12,,
2016,f,2016f,T,Netherlands,Western Bloc,Poland,10,,
2016,f,2016f,T,Ukraine,East Bloc,Azerbaijan,10,,
2016,f,2016f,T,Ukraine,East Bloc,Russia,12,,
2016,f,2016f,T,United Kingdom,Western Bloc,Lithuania,12,,
2016,f,2016f,T,United Kingdom,Western Bloc,Poland,10,,
2016,sf1,2016sf1,J,Armenia,East Bloc,Malta,12,,
2016,sf1,2016sf1,J,Armenia,East Bloc,Montenegro,10,,
2016,sf1,2016sf1,J,Austria,Western Bloc,Czech Republic,10,,
2016,sf1,2016sf1,J,Austria,Western Bloc,Malta,12,,
2016,sf1,2016sf1,J,Azerbaijan,East Bloc,Bosnia & Herzegovina,10,,
2016,sf1,2016sf1,J,Azerbaijan,East Bloc,Russia,12,,
2016,sf1,2016sf1,J,Bosnia & Herzegovina,Balkan Bloc,Czech Republic,12,,
2016,sf1,2016sf1,J,Bosnia & Herzegovina,Balkan Bloc,San Marino,10,,
2016,sf1,2016sf1,J,Croatia,Balkan Bloc,Cyprus,10,,
2016,sf1,2016sf1,J,Croatia,Balkan Bloc,Czech Republic,12,,
2016,sf1,2016sf1,J,Cyprus,Balkan Bloc,Armenia,10,,
2016,sf1,2016sf1,J,Cyprus,Balkan Bloc,Russia,12,,
2016,sf1,2016sf1,J,Czech Republic,East Bloc,Hungary,12,,
2016,sf1,2016sf1,J,Czech Republic,East Bloc,Netherlands,10,,
2016,sf1,2016sf1,J,Estonia,East Bloc,Cyprus,10,,
2016,sf1,2016sf1,J,Estonia,East Bloc,Netherlands,12,,
2016,sf1,2016sf1,J,Finland,Nordic Bloc,Czech Republic,10,,
2016,sf1,2016sf1,J,Finland,Nordic Bloc,Netherlands,12,,
2016,sf1,2016sf1,J,France,Western Bloc,Austria,12,,
2016,sf1,2016sf1,J,France,Western Bloc,Malta,10,,
2016,sf1,2016sf1,J,Greece,Balkan Bloc,Armenia,10,,
2016,sf1,2016sf1,J,Greece,Balkan Bloc,Russia,12,,
2016,sf1,2016sf1,J,Hungary,Balkan Bloc,Malta,12,,
2016,sf1,2016sf1,J,Hungary,Balkan Bloc,Russia,10,,
2016,sf1,2016sf1,J,Iceland,Nordic Bloc,Russia,10,,
2016,sf1,2016sf1,J,Iceland,Nordic Bloc,Netherlands,12,,
2016,sf1,2016sf1,J,Malta,Other Countries,Armenia,12,,
2016,sf1,2016sf1,J,Malta,Other Countries,Russia,10,,
2016,sf1,2016sf1,J,Moldova,Balkan Bloc,Armenia,10,,
2016,sf1,2016sf1,J,Moldova,Balkan Bloc,Russia,12,,
2016,sf1,2016sf1,J,Montenegro,Balkan Bloc,Armenia,12,,
2016,sf1,2016sf1,J,Montenegro,Balkan Bloc,Malta,10,,
2016,sf1,2016sf1,J,Russia,East Bloc,Armenia,12,,
2016,sf1,2016sf1,J,Russia,East Bloc,Azerbaijan,10,,
2016,sf1,2016sf1,J,San Marino,Other Countries,Montenegro,10,,
2016,sf1,2016sf1,J,San Marino,Other Countries,Netherlands,12,,
2016,sf1,2016sf1,J,Spain,Iberian Bloc,Armenia,12,,
2016,sf1,2016sf1,J,Spain,Iberian Bloc,Hungary,10,,
2016,sf1,2016sf1,J,Sweden,Nordic Bloc,Malta,10,,
2016,sf1,2016sf1,J,Sweden,Nordic Bloc,Russia,12,,
2016,sf1,2016sf1,J,Netherlands,Western Bloc,Croatia,12,,
2016,sf1,2016sf1,J,Netherlands,Western Bloc,Cyprus,10,,
2016,sf1,2016sf1,T,Armenia,East Bloc,Malta,10,,
2016,sf1,2016sf1,T,Armenia,East Bloc,Russia,12,,
2016,sf1,2016sf1,T,Austria,Western Bloc,Bosnia & Herzegovina,12,,
2016,sf1,2016sf1,T,Austria,Western Bloc,Netherlands,10,,
2016,sf1,2016sf1,T,Azerbaijan,East Bloc,Russia,12,,
2016,sf1,2016sf1,T,Azerbaijan,East Bloc,San Marino,10,,
2016,sf1,2016sf1,T,Bosnia & Herzegovina,Balkan Bloc,Azerbaijan,10,,
2016,sf1,2016sf1,T,Bosnia & Herzegovina,Balkan Bloc,Croatia,12,,
2016,sf1,2016sf1,T,Croatia,Balkan Bloc,Bosnia & Herzegovina,12,,
2016,sf1,2016sf1,T,Croatia,Balkan Bloc,Russia,10,,
2016,sf1,2016sf1,T,Cyprus,Balkan Bloc,Greece,12,,
2016,sf1,2016sf1,T,Cyprus,Balkan Bloc,Russia,10,,
2016,sf1,2016sf1,T,Czech Republic,East Bloc,Armenia,12,,
2016,sf1,2016sf1,T,Czech Republic,East Bloc,Azerbaijan,10,,
2016,sf1,2016sf1,T,Estonia,East Bloc,Austria,10,,
2016,sf1,2016sf1,T,Estonia,East Bloc,Russia,12,,
2016,sf1,2016sf1,T,Finland,Nordic Bloc,Austria,10,,
2016,sf1,2016sf1,T,Finland,Nordic Bloc,Estonia,12,,
2016,sf1,2016sf1,T,France,Western Bloc,Armenia,12,,
2016,sf1,2016sf1,T,France,Western Bloc,Austria,10,,
2016,sf1,2016sf1,T,Greece,Balkan Bloc,Cyprus,12,,
2016,sf1,2016sf1,T,Greece,Balkan Bloc,Russia,10,,
2016,sf1,2016sf1,T,Hungary,Balkan Bloc,Azerbaijan,12,,
2016,sf1,2016sf1,T,Hungary,Balkan Bloc,Russia,10,,
2016,sf1,2016sf1,T,Iceland,Nordic Bloc,Russia,12,,
2016,sf1,2016sf1,T,Iceland,Nordic Bloc,Netherlands,10,,
2016,sf1,2016sf1,T,Malta,Other Countries,Azerbaijan,10,,
2016,sf1,2016sf1,T,Malta,Other Countries,Russia,12,,
2016,sf1,2016sf1,T,Moldova,Balkan Bloc,Azerbaijan,12,,
2016,sf1,2016sf1,T,Moldova,Balkan Bloc,Russia,10,,
2016,sf1,2016sf1,T,Montenegro,Balkan Bloc,Bosnia & Herzegovina,12,,
2016,sf1,2016sf1,T,Montenegro,Balkan Bloc,Russia,10,,
2016,sf1,2016sf1,T,Russia,East Bloc,Armenia,12,,
2016,sf1,2016sf1,T,Russia,East Bloc,Austria,10,,
2016,sf1,2016sf1,T,San Marino,Other Countries,Azerbaijan,10,,
2016,sf1,2016sf1,T,San Marino,Other Countries,Russia,12,,
2016,sf1,2016sf1,T,Spain,Iberian Bloc,Armenia,10,,
2016,sf1,2016sf1,T,Spain,Iberian Bloc,Austria,12,,
2016,sf1,2016sf1,T,Sweden,Nordic Bloc,Bosnia & Herzegovina,12,,
2016,sf1,2016sf1,T,Sweden,Nordic Bloc,Netherlands,10,,
2016,sf1,2016sf1,T,Netherlands,Western Bloc,Armenia,12,,
2016,sf1,2016sf1,T,Netherlands,Western Bloc,Austria,10,,
2016,sf2,2016sf2,J,Albania,Balkan Bloc,Australia,10,,
2016,sf2,2016sf2,J,Albania,Balkan Bloc,North Macedonia,12,,
2016,sf2,2016sf2,J,Australia,Other Countries,Belgium,12,,
2016,sf2,2016sf2,J,Australia,Other Countries,Israel,10,,
2016,sf2,2016sf2,J,Belarus,East Bloc,Belgium,12,,
2016,sf2,2016sf2,J,Belarus,East Bloc,Lithuania,10,,
2016,sf2,2016sf2,J,Belgium,Western Bloc,Australia,12,,
2016,sf2,2016sf2,J,Belgium,Western Bloc,Israel,10,,
2016,sf2,2016sf2,J,Bulgaria,Balkan Bloc,Australia,12,,
2016,sf2,2016sf2,J,Bulgaria,Balkan Bloc,Belgium,10,,
2016,sf2,2016sf2,J,Denmark,Nordic Bloc,Australia,12,,
2016,sf2,2016sf2,J,Denmark,Nordic Bloc,Lithuania,10,,
2016,sf2,2016sf2,J,North Macedonia,Balkan Bloc,Serbia,12,,
2016,sf2,2016sf2,J,North Macedonia,Balkan Bloc,Ukraine,10,,
2016,sf2,2016sf2,J,Georgia,East Bloc,Belgium,10,,
2016,sf2,2016sf2,J,Georgia,East Bloc,Ukraine,12,,
2016,sf2,2016sf2,J,Germany,Western Bloc,Georgia,10,,
2016,sf2,2016sf2,J,Germany,Western Bloc,Israel,12,,
2016,sf2,2016sf2,J,Ireland,Western Bloc,Belgium,12,,
2016,sf2,2016sf2,J,Ireland,Western Bloc,Bulgaria,10,,
2016,sf2,2016sf2,J,Israel,Other Countries,Australia,12,,
2016,sf2,2016sf2,J,Israel,Other Countries,Ukraine,10,,
2016,sf2,2016sf2,J,Italy,Other Countries,Australia,12,,
2016,sf2,2016sf2,J,Italy,Other Countries,Ukraine,10,,
2016,sf2,2016sf2,J,Latvia,East Bloc,Lithuania,12,,
2016,sf2,2016sf2,J,Latvia,East Bloc,Ukraine,10,,
2016,sf2,2016sf2,J,Lithuania,East Bloc,Australia,12,,
2016,sf2,2016sf2,J,Lithuania,East Bloc,Georgia,10,,
2016,sf2,2016sf2,J,Norway,Nordic Bloc,Australia,12,,
2016,sf2,2016sf2,J,Norway,Nordic Bloc,Bulgaria,10,,
2016,sf2,2016sf2,J,Poland,East Bloc,Australia,10,,
2016,sf2,2016sf2,J,Poland,East Bloc,Ukraine,12,,
2016,sf2,2016sf2,J,Serbia,Other Countries,North Macedonia,12,,
2016,sf2,2016sf2,J,Serbia,Other Countries,Ukraine,10,,
2016,sf2,2016sf2,J,Slovenia,Balkan Bloc,Belgium,12,,
2016,sf2,2016sf2,J,Slovenia,Balkan Bloc,Latvia,10,,
2016,sf2,2016sf2,J,Switzerland,Western Bloc,Australia,12,,
2016,sf2,2016sf2,J,Switzerland,Western Bloc,Israel,10,,
2016,sf2,2016sf2,J,Ukraine,East Bloc,Australia,12,,
2016,sf2,2016sf2,J,Ukraine,East Bloc,Belgium,10,,
2016,sf2,2016sf2,J,United Kingdom,Western Bloc,Australia,10,,
2016,sf2,2016sf2,J,United Kingdom,Western Bloc,Georgia,12,,
2016,sf2,2016sf2,T,Albania,Balkan Bloc,North Macedonia,12,,
2016,sf2,2016sf2,T,Albania,Balkan Bloc,Norway,10,,
2016,sf2,2016sf2,T,Australia,Other Countries,Belgium,12,,
2016,sf2,2016sf2,T,Australia,Other Countries,Bulgaria,10,,
2016,sf2,2016sf2,T,Belarus,East Bloc,Lithuania,10,,
2016,sf2,2016sf2,T,Belarus,East Bloc,Ukraine,12,,
2016,sf2,2016sf2,T,Belgium,Western Bloc,Australia,10,,
2016,sf2,2016sf2,T,Belgium,Western Bloc,Poland,12,,
2016,sf2,2016sf2,T,Bulgaria,Balkan Bloc,Belgium,10,,
2016,sf2,2016sf2,T,Bulgaria,Balkan Bloc,Ukraine,12,,
2016,sf2,2016sf2,T,Denmark,Nordic Bloc,Belgium,12,,
2016,sf2,2016sf2,T,Denmark,Nordic Bloc,Norway,10,,
2016,sf2,2016sf2,T,North Macedonia,Balkan Bloc,Albania,12,,
2016,sf2,2016sf2,T,North Macedonia,Balkan Bloc,Serbia,10,,
2016,sf2,2016sf2,T,Georgia,East Bloc,Lithuania,10,,
2016,sf2,2016sf2,T,Georgia,East Bloc,Ukraine,12,,
2016,sf2,2016sf2,T,Germany,Western Bloc,Australia,10,,
2016,sf2,2016sf2,T,Germany,Western Bloc,Poland,12,,
2016,sf2,2016sf2,T,Ireland,Western Bloc,Lithuania,12,,
2016,sf2,2016sf2,T,Ireland,Western Bloc,Poland,10,,
2016,sf2,2016sf2,T,Israel,Other Countries,Australia,12,,
2016,sf2,2016sf2,T,Israel,Other Countries,Bulgaria,10,,
2016,sf2,2016sf2,T,Italy,Other Countries,Poland,10,,
2016,sf2,2016sf2,T,Italy,Other Countries,Ukraine,12,,
2016,sf2,2016sf2,T,Latvia,East Bloc,Lithuania,10,,
2016,sf2,2016sf2,T,Latvia,East Bloc,Ukraine,12,,
2016,sf2,2016sf2,T,Lithuania,East Bloc,Latvia,12,,
2016,sf2,2016sf2,T,Lithuania,East Bloc,Ukraine,10,,
2016,sf2,2016sf2,T,Norway,Nordic Bloc,Lithuania,12,,
2016,sf2,2016sf2,T,Norway,Nordic Bloc,Poland,10,,
2016,sf2,2016sf2,T,Poland,East Bloc,Australia,10,,
2016,sf2,2016sf2,T,Poland,East Bloc,Ukraine,12,,
2016,sf2,2016sf2,T,Serbia,Other Countries,Belgium,10,,
2016,sf2,2016sf2,T,Serbia,Other Countries,North Macedonia,12,,
2016,sf2,2016sf2,T,Slovenia,Balkan Bloc,North Macedonia,10,,
2016,sf2,2016sf2,T,Slovenia,Balkan Bloc,Serbia,12,,
2016,sf2,2016sf2,T,Switzerland,Western Bloc,Albania,10,,
2016,sf2,2016sf2,T,Switzerland,Western Bloc,Serbia,12,,
2016,sf2,2016sf2,T,Ukraine,East Bloc,Belarus,10,,
2016,sf2,2016sf2,T,Ukraine,East Bloc,Poland,12,,
2016,sf2,2016sf2,T,United Kingdom,Western Bloc,Lithuania,12,,
2016,sf2,2016sf2,T,United Kingdom,Western Bloc,Poland,10,,
2017,f,2017f,J,Albania,Balkan Bloc,Bulgaria,10,,
2017,f,2017f,J,Albania,Balkan Bloc,Italy,12,,
2017,f,2017f,J,Armenia,East Bloc,Greece,10,,
2017,f,2017f,J,Armenia,East Bloc,Portugal,12,,
2017,f,2017f,J,Australia,Other Countries,Moldova,10,,
2017,f,2017f,J,Australia,Other Countries,United Kingdom,12,,
2017,f,2017f,J,Austria,Western Bloc,Bulgaria,10,,
2017,f,2017f,J,Austria,Western Bloc,Netherlands,12,,
2017,f,2017f,J,Azerbaijan,East Bloc,Belarus,12,,
2017,f,2017f,J,Azerbaijan,East Bloc,Moldova,10,,
2017,f,2017f,J,Belarus,East Bloc,Bulgaria,12,,
2017,f,2017f,J,Belarus,East Bloc,Portugal,10,,
2017,f,2017f,J,Belgium,Western Bloc,Bulgaria,10,,
2017,f,2017f,J,Belgium,Western Bloc,Sweden,12,,
2017,f,2017f,J,Bulgaria,Balkan Bloc,Austria,12,,
2017,f,2017f,J,Bulgaria,Balkan Bloc,Netherlands,10,,
2017,f,2017f,J,Croatia,Balkan Bloc,Bulgaria,10,,
2017,f,2017f,J,Croatia,Balkan Bloc,Hungary,12,,
2017,f,2017f,J,Cyprus,Balkan Bloc,Greece,12,,
2017,f,2017f,J,Cyprus,Balkan Bloc,Italy,10,,
2017,f,2017f,J,Czech Republic,East Bloc,Australia,10,,
2017,f,2017f,J,Czech Republic,East Bloc,Portugal,12,,
2017,f,2017f,J,Denmark,Nordic Bloc,Portugal,10,,
2017,f,2017f,J,Denmark,Nordic Bloc,Sweden,12,,
2017,f,2017f,J,Estonia,East Bloc,Bulgaria,12,,
2017,f,2017f,J,Estonia,East Bloc,Norway,10,,
2017,f,2017f,J,North Macedonia,Balkan Bloc,Bulgaria,12,,
2017,f,2017f,J,North Macedonia,Balkan Bloc,Portugal,10,,
2017,f,2017f,J,Finland,Nordic Bloc,Australia,10,,
2017,f,2017f,J,Finland,Nordic Bloc,Sweden,12,,
2017,f,2017f,J,France,Western Bloc,Italy,10,,
2017,f,2017f,J,France,Western Bloc,Portugal,12,,
2017,f,2017f,J,Georgia,East Bloc,Azerbaijan,10,,
2017,f,2017f,J,Georgia,East Bloc,Portugal,12,,
2017,f,2017f,J,Germany,Western Bloc,Norway,12,,
2017,f,2017f,J,Germany,Western Bloc,Portugal,10,,
2017,f,2017f,J,Greece,Balkan Bloc,Azerbaijan,10,,
2017,f,2017f,J,Greece,Balkan Bloc,Cyprus,12,,
2017,f,2017f,J,Hungary,Balkan Bloc,Bulgaria,10,,
2017,f,2017f,J,Hungary,Balkan Bloc,Portugal,12,,
2017,f,2017f,J,Iceland,Nordic Bloc,Australia,10,,
2017,f,2017f,J,Iceland,Nordic Bloc,Portugal,12,,
2017,f,2017f,J,Ireland,Western Bloc,Belgium,12,,
2017,f,2017f,J,Ireland,Western Bloc,Bulgaria,10,,
2017,f,2017f,J,Israel,Other Countries,Portugal,12,,
2017,f,2017f,J,Israel,Other Countries,Sweden,10,,
2017,f,2017f,J,Italy,Other Countries,Azerbaijan,12,,
2017,f,2017f,J,Italy,Other Countries,Sweden,10,,
2017,f,2017f,J,Latvia,East Bloc,Belgium,10,,
2017,f,2017f,J,Latvia,East Bloc,Portugal,12,,
2017,f,2017f,J,Lithuania,East Bloc,Norway,10,,
2017,f,2017f,J,Lithuania,East Bloc,Portugal,12,,
2017,f,2017f,J,Malta,Other Countries,Italy,12,,
2017,f,2017f,J,Malta,Other Countries,Portugal,10,,
2017,f,2017f,J,Moldova,Balkan Bloc,Bulgaria,10,,
2017,f,2017f,J,Moldova,Balkan Bloc,Romania,12,,
2017,f,2017f,J,Montenegro,Balkan Bloc,Greece,12,,
2017,f,2017f,J,Montenegro,Balkan Bloc,Romania,10,,
2017,f,2017f,J,Norway,Nordic Bloc,Bulgaria,12,,
2017,f,2017f,J,Norway,Nordic Bloc,Portugal,10,,
2017,f,2017f,J,Poland,East Bloc,Belgium,10,,
2017,f,2017f,J,Poland,East Bloc,Portugal,12,,
2017,f,2017f,J,Portugal,Iberian Bloc,Austria,10,,
2017,f,2017f,J,Portugal,Iberian Bloc,Azerbaijan,12,,
