"event.year";"event.city";"awarding.country";"pts";"recipient.country";"event.type";"event.id";"page"
1999;"Jerusalem";"The Netherlands";6;"Slovenia";"final";"jerusalem-1999";"scoreboard"
1999;"Jerusalem";"The Netherlands";5;"Estonia";"final";"jerusalem-1999";"scoreboard"
1999;"Jerusalem";"The Netherlands";4;"Israel";"final";"jerusalem-1999";"scoreboard"
1999;"Jerusalem";"The Netherlands";3;"Bosnia & Herzegovina";"final";"jerusalem-1999";"scoreboard"
1999;"Jerusalem";"The Netherlands";2;"Austria";"final";"jerusalem-1999";"scoreboard"
1999;"Jerusalem";"The Netherlands";1;"Croatia";"final";"jerusalem-1999";"scoreboard"
1999;"Jerusalem";"Turkey";12;"Germany";"final";"jerusalem-1999";"scoreboard"
1999;"Jerusalem";"Turkey";10;"Iceland";"final";"jerusalem-1999";"scoreboard"
1999;"Jerusalem";"Turkey";8;"Croatia";"final";"jerusalem-1999";"scoreboard"
1999;"Jerusalem";"Turkey";7;"Bosnia & Herzegovina";"final";"jerusalem-1999";"scoreboard"
1999;"Jerusalem";"Turkey";6;"Sweden";"final";"jerusalem-1999";"scoreboard"
1999;"Jerusalem";"Turkey";5;"The Netherlands";"final";"jerusalem-1999";"scoreboard"
1999;"Jerusalem";"Turkey";4;"United Kingdom";"final";"jerusalem-1999";"scoreboard"
1999;"Jerusalem";"Turkey";3;"Israel";"final";"jerusalem-1999";"scoreboard"
1999;"Jerusalem";"Turkey";2;"France";"final";"jerusalem-1999";"scoreboard"
1999;"Jerusalem";"Turkey";1;"Ireland";"final";"jerusalem-1999";"scoreboard"
1999;"Jerusalem";"United Kingdom";12;"Sweden";"final";"jerusalem-1999";"scoreboard"
1999;"Jerusalem";"United Kingdom";10;"Iceland";"final";"jerusalem-1999";"scoreboard"
1999;"Jerusalem";"United Kingdom";8;"The Netherlands";"final";"jerusalem-1999";"scoreboard"
1999;"Jerusalem";"United Kingdom";7;"Austria";"final";"jerusalem-1999";"scoreboard"
1999;"Jerusalem";"United Kingdom";6;"Malta";"final";"jerusalem-1999";"scoreboard"
1999;"Jerusalem";"United Kingdom";5;"Denmark";"final";"jerusalem-1999";"scoreboard"
1999;"Jerusalem";"United Kingdom";4;"Ireland";"final";"jerusalem-1999";"scoreboard"
1999;"Jerusalem";"United Kingdom";3;"Estonia";"final";"jerusalem-1999";"scoreboard"
1999;"Jerusalem";"United Kingdom";2;"Cyprus";"final";"jerusalem-1999";"scoreboard"
1999;"Jerusalem";"United Kingdom";1;"Germany";"final";"jerusalem-1999";"scoreboard"
2000;"Stockholm";"Austria";12;"Germany";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Austria";10;"Denmark";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Austria";8;"Latvia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Austria";7;"Russia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Austria";6;"Croatia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Austria";5;"Turkey";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Austria";4;"Ireland";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Austria";3;"Estonia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Austria";2;"Malta";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Austria";1;"Switzerland";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Belgium";12;"Latvia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Belgium";10;"Denmark";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Belgium";8;"The Netherlands";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Belgium";7;"Russia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Belgium";6;"Germany";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Belgium";5;"Sweden";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Belgium";4;"Ireland";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Belgium";3;"Turkey";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Belgium";2;"Estonia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Belgium";1;"Malta";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Croatia";12;"Russia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Croatia";10;"North Macedonia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Croatia";8;"Malta";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Croatia";7;"Romania";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Croatia";6;"Estonia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Croatia";5;"Ireland";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Croatia";4;"United Kingdom";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Croatia";3;"Cyprus";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Croatia";2;"The Netherlands";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Croatia";1;"Germany";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Cyprus";12;"Russia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Cyprus";10;"Spain";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Cyprus";8;"Malta";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Cyprus";7;"Ireland";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Cyprus";6;"Estonia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Cyprus";5;"The Netherlands";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Cyprus";4;"Denmark";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Cyprus";3;"United Kingdom";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Cyprus";2;"North Macedonia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Cyprus";1;"Latvia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Denmark";12;"Iceland";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Denmark";10;"Sweden";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Denmark";8;"Latvia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Denmark";7;"Norway";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Denmark";6;"Russia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Denmark";5;"Ireland";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Denmark";4;"Estonia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Denmark";3;"Malta";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Denmark";2;"Germany";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Denmark";1;"Turkey";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Estonia";12;"Latvia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Estonia";10;"Russia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Estonia";8;"Denmark";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Estonia";7;"Finland";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Estonia";6;"Iceland";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Estonia";5;"Sweden";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Estonia";4;"Ireland";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Estonia";3;"Norway";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Estonia";2;"United Kingdom";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Estonia";1;"Malta";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Finland";12;"Latvia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Finland";10;"Denmark";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Finland";8;"Estonia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Finland";7;"Sweden";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Finland";6;"Croatia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Finland";5;"Russia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Finland";4;"Turkey";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Finland";3;"Austria";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Finland";2;"Germany";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Finland";1;"Ireland";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"France";12;"Turkey";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"France";10;"Germany";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"France";8;"Croatia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"France";7;"Denmark";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"France";6;"Israel";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"France";5;"Russia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"France";4;"Ireland";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"France";3;"Latvia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"France";2;"The Netherlands";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"France";1;"Sweden";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Fyr Macedonia";12;"Romania";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Fyr Macedonia";10;"Croatia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Fyr Macedonia";8;"Malta";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Fyr Macedonia";7;"Russia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Fyr Macedonia";6;"Sweden";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Fyr Macedonia";5;"Turkey";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Fyr Macedonia";4;"Cyprus";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Fyr Macedonia";3;"Latvia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Fyr Macedonia";2;"Belgium";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Fyr Macedonia";1;"Israel";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Germany";12;"Denmark";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Germany";10;"Turkey";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Germany";8;"Sweden";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Germany";7;"Latvia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Germany";6;"Croatia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Germany";5;"Estonia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Germany";4;"Russia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Germany";3;"Malta";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Germany";2;"Austria";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Germany";1;"The Netherlands";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Iceland";12;"Denmark";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Iceland";10;"Latvia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Iceland";8;"Russia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Iceland";7;"Norway";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Iceland";6;"Germany";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Iceland";5;"Estonia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Iceland";4;"Sweden";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Iceland";3;"Austria";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Iceland";2;"Ireland";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Iceland";1;"The Netherlands";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Ireland";12;"Denmark";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Ireland";10;"Russia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Ireland";8;"Latvia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Ireland";7;"Estonia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Ireland";6;"Sweden";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Ireland";5;"Germany";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Ireland";4;"Norway";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Ireland";3;"Malta";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Ireland";2;"Austria";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Ireland";1;"The Netherlands";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Israel";12;"Denmark";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Israel";10;"Russia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Israel";8;"The Netherlands";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Israel";7;"Norway";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Israel";6;"Estonia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Israel";5;"Iceland";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Israel";4;"Latvia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Israel";3;"Malta";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Israel";2;"Ireland";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Israel";1;"United Kingdom";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Latvia";12;"Denmark";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Latvia";10;"Estonia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Latvia";8;"Germany";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Latvia";7;"Iceland";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Latvia";6;"Norway";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Latvia";5;"Austria";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Latvia";4;"Malta";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Latvia";3;"United Kingdom";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Latvia";2;"Switzerland";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Latvia";1;"Ireland";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Malta";12;"Russia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Malta";10;"Ireland";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Malta";8;"Denmark";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Malta";7;"Estonia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Malta";6;"United Kingdom";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Malta";5;"The Netherlands";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Malta";4;"Sweden";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Malta";3;"Norway";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Malta";2;"Austria";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Malta";1;"Cyprus";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Norway";12;"Latvia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Norway";10;"Denmark";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Norway";8;"Russia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Norway";7;"Iceland";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Norway";6;"Ireland";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Norway";5;"Sweden";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Norway";4;"Estonia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Norway";3;"Germany";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Norway";2;"Malta";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Norway";1;"Turkey";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Romania";12;"Russia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Romania";10;"North Macedonia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Romania";8;"Croatia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Romania";7;"Malta";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Romania";6;"Estonia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Romania";5;"Spain";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Romania";4;"Finland";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Romania";3;"United Kingdom";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Romania";2;"Ireland";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Romania";1;"Denmark";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Russia";12;"Denmark";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Russia";10;"Croatia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Russia";8;"Malta";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Russia";7;"North Macedonia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Russia";6;"Romania";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Russia";5;"Switzerland";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Russia";4;"Germany";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Russia";3;"France";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Russia";2;"Spain";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Russia";1;"Latvia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Spain";12;"Germany";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Spain";10;"Denmark";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Spain";8;"Austria";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Spain";7;"Latvia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Spain";6;"Sweden";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Spain";5;"Russia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Spain";4;"The Netherlands";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Spain";3;"Ireland";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Spain";2;"Croatia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Spain";1;"Malta";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Sweden";12;"Denmark";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Sweden";10;"Latvia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Sweden";8;"Iceland";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Sweden";7;"Norway";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Sweden";6;"Estonia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Sweden";5;"Russia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Sweden";4;"Ireland";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Sweden";3;"Malta";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Sweden";2;"Finland";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Sweden";1;"Turkey";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Switzerland";12;"Germany";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Switzerland";10;"Denmark";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Switzerland";8;"Ireland";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Switzerland";7;"Latvia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Switzerland";6;"Croatia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Switzerland";5;"Turkey";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Switzerland";4;"Austria";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Switzerland";3;"Sweden";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Switzerland";2;"Russia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Switzerland";1;"Spain";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"The Netherlands";12;"Turkey";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"The Netherlands";10;"Denmark";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"The Netherlands";8;"Germany";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"The Netherlands";7;"Estonia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"The Netherlands";6;"Switzerland";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"The Netherlands";5;"Finland";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"The Netherlands";4;"Latvia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"The Netherlands";3;"Ireland";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"The Netherlands";2;"France";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"The Netherlands";1;"Malta";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Turkey";12;"Sweden";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Turkey";10;"Norway";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Turkey";8;"Croatia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Turkey";7;"Ireland";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Turkey";6;"United Kingdom";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Turkey";5;"Malta";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Turkey";4;"Austria";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Turkey";3;"The Netherlands";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Turkey";2;"Estonia";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"Turkey";1;"Denmark";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"United Kingdom";12;"Denmark";"final";"stockholm-2000";"scoreboard"
2000;"Stockholm";"United Kingdom";10;"Ireland";"final";"stockholm-2000";"scoreboard"
